BAE,08:00:00,Mat Pilates Class,Phoebe Higgins,none,2023-10-02,Additional Disciplines
Mark Morris,09:00:00,Gyrokinesis,Alexandra *Berger,none,2023-10-02,Additional Disciplines
Steps,09:15:00,Gyrokinesis,Thiesing,none,2023-10-02,Additional Disciplines
BDC,09:15:00,All Levels Yoga And Meditation,Lauren Marsaglia,none,2023-10-02,Additional Disciplines
BDC,11:00:00,Ed Dept Audition Readiness,ProSem Master,none,2023-10-02,Additional Disciplines
BDC,11:00:00,All Levels Pilates,Linda Farrell,none,2023-10-02,Additional Disciplines
BAE,11:00:00,Mat Pilates Class,Vanessa Martínez de Baños,none,2023-10-02,Additional Disciplines
Peridance,11:30:00,Open Emergent Improvisation,Troy Ogilvie,none,2023-10-02,Additional Disciplines
Peridance,12:00:00,Open Yoga,Jana Hicks,none,2023-10-02,Additional Disciplines
Gibney,12:00:00,Embodiment Through Dance Movement Therapy At 280,Giulia Carotenuto,none,2023-10-02,Additional Disciplines
Steps,12:00:00,Pilates Mat,"Powell, R.",none,2023-10-02,Additional Disciplines
Peridance,13:00:00,Adv Perforce Groove,Kendrick Samuel,none,2023-10-02,Additional Disciplines
Peridance,13:00:00,Open Pilates,Yuki Hasegawa,none,2023-10-02,Additional Disciplines
Steps,13:30:00,Lastics Stretch,Torres,none,2023-10-02,Additional Disciplines
Gibney,14:00:00,Storytelling For Dancers At 280,Kelly Ashton Todd,none,2023-10-02,Additional Disciplines
Gibney,16:00:00,Emergent Improvisation,Troy Ogilvie,none,2023-10-02,Additional Disciplines
BDC,16:30:00,Adv Beg Jumps And Turns,Eric Campros (4),none,2023-10-02,Additional Disciplines
ILD Queens,17:45:00,Kids Kpop 8,Christina Ryu,none,2023-10-02,Additional Disciplines
ILD NJ,18:00:00,Do Not Touch | Misamo Part 1,Maylin Ramos,none,2023-10-02,Additional Disciplines
Steps,18:00:00,Open Level Yoga,Conway,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147087980&classDate=10/2/2023&clsLoc=1,2023-10-02,Additional Disciplines
SassClass,18:15:00,Sass Found 101,Brynlie,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=617&classDate=10/2/2023&clsLoc=1,2023-10-02,Additional Disciplines
Ailey,18:30:00,Zumba Fitness,Will Negrillo,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=12&classId=2146824701&classDate=10/2/2023&clsLoc=1,2023-10-02,Additional Disciplines
Cumbe,18:30:00,Asa! Fitness W/ Jerijah All Levels,Jerijah West,none,2023-10-02,Additional Disciplines
ILD Queens,18:50:00,Grl Gvng | Xg Part 1,Winnie Chung,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=37&classId=8486&classDate=10/2/2023&clsLoc=1,2023-10-02,Additional Disciplines
Mark Morris,19:00:00,Dance Church,Dance Church *Rotating Faculty,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=100&classId=5057&classDate=10/2/2023&clsLoc=1,2023-10-02,Additional Disciplines
ILD NJ,19:30:00,New Dance | Xg Part 1,Maylin Ramos,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=38&classId=8601&classDate=10/2/2023&clsLoc=1,2023-10-02,Additional Disciplines
SassClass,19:30:00,Empowered Expression,Brynlie,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=616&classDate=10/2/2023&clsLoc=1,2023-10-02,Additional Disciplines
BAE,19:45:00,Stretch & Strengthen,Hannah Littman (5),https://clients.mindbodyonline.com/ASP/res_a.asp?tg=49&classId=7917&classDate=10/2/2023&clsLoc=1,2023-10-02,Additional Disciplines
